capacity,eightd_has_key_dispenser,lon,electric_bike_surcharge_waiver,has_kiosk,station_type,eightd_station_services,short_name,lat,name,externalId,stationId,legacyId
9,9,false,-87.7109257,false,false,lightweight,CITY_PILOT_RACK,,CHI,Homan & Fillmore SB, South Homan Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States,41.868114,Homan Ave & Fillmore St,motivate_CHI_1561012891600925250,motivate_CHI_1561012891600925250,1561012891600925250,1561012891600925250
1,1,false,-87.755972,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,1960, North Laramie Avenue, Beat 2515, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States,41.917002,Public Rack - Laramie Ave & Grand Ave,motivate_CHI_1674190441410472710,motivate_CHI_1674190441410472710,1674190441410472710,1674190441410472710
1,1,false,-87.654146,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,7400-7402, South Racine Avenue, West Englewood, Englewood, Chicago, Lake Township, Cook County, Illinois, 60620, United States,41.759439,Public Rack - Racine Ave & 74th St,motivate_CHI_1674190591734328322,motivate_CHI_1674190591734328322,1674190591734328322,1674190591734328322
2,2,false,-87.644754,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,734-738, West 43rd Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States,41.81643,Public Rack - Emerald Ave & 43rd St,motivate_CHI_1677249862483843204,motivate_CHI_1677249862483843204,1677249862483843204,1677249862483843204
9,9,false,-87.71137,false,false,lightweight,CITY_PILOT_RACK,,CHI,Eric Solorio Academy High School, 5400, South Saint Louis Avenue, Glendale, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States,41.794422,St Louis Ave & Norman Bobbins Ave,motivate_CHI_1582242306747684414,motivate_CHI_1582242306747684414,1582242306747684414,1582242306747684414
2,2,false,-87.833817,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,8252, West Irving Park Road, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60706, United States,41.952133,Public Rack - Plainfield Ave & Irving Park Rd,motivate_CHI_1674190565964524510,motivate_CHI_1674190565964524510,1674190565964524510,1674190565964524510
2,2,false,-87.577512,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Burnham Elementary School, South Van Vlissingen Road, Stony Island, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,41.720476,Public Rack - Bennett Ave & 96th St,motivate_CHI_1674190196597336414,motivate_CHI_1674190196597336414,1674190196597336414,1674190196597336414
9,9,false,-87.701329,false,false,lightweight,CITY_PILOT_RACK,,CHI,3012, West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60624, United States,41.866554,Whipple St & Roosevelt Rd,motivate_CHI_1594046405283107532,motivate_CHI_1594046405283107532,1594046405283107532,1594046405283107532
1,1,false,-87.681022,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,11103-11113, South Western Avenue, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60643, United States,41.691665,Public Rack - Western Ave & 111th St - SE,motivate_CHI_1677249845303973992,motivate_CHI_1677249845303973992,1677249845303973992,1677249845303973992
9,9,false,-87.692972,false,false,lightweight,CITY_PILOT_RACK,,CHI,3130, North Rockwell Street, Avondale, Chicago, Cook County, Illinois, 60618, United States,41.938689,Rockwell St & Fletcher St,motivate_CHI_1594046422462976736,motivate_CHI_1594046422462976736,1594046422462976736,1594046422462976736
6,6,false,-87.7344142,false,false,lightweight,CITY_PILOT_RACK,,CHI,4454, West 50th Street, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States,41.8023156,Kenneth Ave & 50th St,motivate_CHI_1594041785694887806,motivate_CHI_1594041785694887806,1594041785694887806,1594041785694887806
1,1,false,-87.746074,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,1920, North Cicero Avenue, Beat 2523, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States,41.91582,Public Rack - Cicero Ave & Cortland St - midblock,motivate_CHI_1674190243841976758,motivate_CHI_1674190243841976758,1674190243841976758,1674190243841976758
1,1,false,-87.7419523,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,4607, West Palmer Street, Beat 2522, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States,41.9206781,Public Rack - Kenton Ave & Palmer St,motivate_CHI_1674190407050734272,motivate_CHI_1674190407050734272,1674190407050734272,1674190407050734272
1,1,false,-87.643612,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,9350-9352, South Halsted Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60628, United States,41.723442,Public Rack - Halsted St & 94th St,motivate_CHI_1674190316856420920,motivate_CHI_1674190316856420920,1674190316856420920,1674190316856420920
2,2,false,-87.711501,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,2758-2772, North Milwaukee Avenue, Logan Square, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States,41.93123,Public Rack - Milwaukee Ave & Diversey Ave,motivate_CHI_1674190501540014960,motivate_CHI_1674190501540014960,1674190501540014960,1674190501540014960
2,2,false,-87.681492,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Western & 105th Street SB, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States,41.702609,Public Rack - Western Ave & 105th St,motivate_CHI_1674190664748772492,motivate_CHI_1674190664748772492,1674190664748772492,1674190664748772492
9,9,false,-87.7784686,false,false,lightweight,CITY_PILOT_RACK,,CHI,6101-6107, West Diversey Avenue, Beat 2512, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States,41.9309018,Meade Ave & Diversey Ave,motivate_CHI_1563698675436490728,motivate_CHI_1563698675436490728,1563698675436490728,1563698675436490728
1,1,false,-87.70084,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,6308-6310, South Albany Avenue, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States,41.778906,Public Rack - Albany Ave & 63rd St,motivate_CHI_1674190157942630672,motivate_CHI_1674190157942630672,1674190157942630672,1674190157942630672
6,6,false,-87.617054,false,false,lightweight,CITY_PILOT_RACK,,CHI,210, East 133rd Street, Riverdale, Chicago, Cook County, Illinois, 60827, United States of America,41.653564,Indiana Ave & 133rd St,motivate_CHI_1448642188027369086,motivate_CHI_1448642188027369086,1448642188027369086,1448642188027369086
9,9,false,-87.7702037,false,false,lightweight,CITY_PILOT_RACK,,CHI,1615, North Menard Avenue, Beat 2531, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States,41.9097167,Menard Ave & North Ave,motivate_CHI_1575949528657471478,motivate_CHI_1575949528657471478,1575949528657471478,1575949528657471478
1,1,false,-87.735424,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,300-314, North Kostner Avenue, Central Park, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States,41.885708,Public Rack - Kostner Ave & Lake St,motivate_CHI_1674190424230603488,motivate_CHI_1674190424230603488,1674190424230603488,1674190424230603488
1,1,false,-87.638711,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,639-643, West 119th Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60628, United States,41.677708,Public Rack - Lowe Ave & 119th St,motivate_CHI_1677249798059333674,motivate_CHI_1677249798059333674,1677249798059333674,1677249798059333674
1,1,false,-87.7096999,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,3217, West Bryn Mawr Avenue, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States,41.9830174,Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,motivate_CHI_1677249772289529864,motivate_CHI_1677249772289529864,1677249772289529864,1677249772289529864
2,2,false,-87.670569,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,111th Street–Morgan Park Metra Station, 11046, South Hale Avenue, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60643, United States,41.692738,Public Rack - 111th St - Morgan Park Metra,motivate_CHI_1674190136467794156,motivate_CHI_1674190136467794156,1674190136467794156,1674190136467794156
9,9,false,-87.701593,false,false,lightweight,CITY_PILOT_RACK,,CHI,5654, North Francisco Avenue, West Ridge, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States,41.984746,Francisco Ave & Hollywood Ave,motivate_CHI_1594046456822715150,motivate_CHI_1594046456822715150,1594046456822715150,1594046456822715150
9,9,false,-87.7359921,false,false,lightweight,CITY_PILOT_RACK,,CHI,Kelvyn Park High School, North Kostner Avenue, Beat 2534, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States,41.9279399,Kostner Ave & Wrightwood Ave,motivate_CHI_1563698709796227086,motivate_CHI_1563698709796227086,1563698709796227086,1563698709796227086
2,2,false,-87.7568589,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,5222, West Fullerton Avenue, Beat 2515, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 690639, United States,41.9240754,Public Rack - Laramie Ave & Fullerton Ave,motivate_CHI_1674190437115505412,motivate_CHI_1674190437115505412,1674190437115505412,1674190437115505412
1,1,false,-87.7254644,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Frazer International Magnet School, West Grenshaw Street, North Lawndale, Chicago, Cook County, Illinois, 60624, United States,41.8670279,Public Rack - Pulaski Rd & Grenshaw St,motivate_CHI_1715846714090947442,motivate_CHI_1715846714090947442,1715846714090947442,1715846714090947442
1,1,false,-87.703131,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Dunkin', 5931, South Kedzie Avenue, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States,41.785235,Public Rack - Kedzie Ave & 60th St,motivate_CHI_1715823805474202572,motivate_CHI_1715823805474202572,1715823805474202572,1715823805474202572
9,9,false,-87.701051,false,false,lightweight,CITY_PILOT_RACK,,CHI,2900, West Henderson Street, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States,41.941499,Elston Ave & Henderson St,motivate_CHI_1594046418168009436,motivate_CHI_1594046418168009436,1594046418168009436,1594046418168009436
1,1,false,-87.72606,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,300-316, North Pulaski Road, Central Park, West Garfield Park, Chicago, Cook County, Illinois, 60651, United States,41.885577,Public Rack - Pulaski Rd & Lake St,motivate_CHI_1695777017650221152,motivate_CHI_1695777017650221152,1695777017650221152,1695777017650221152
9,9,false,-87.750869,false,false,lightweight,CITY_PILOT_RACK,,CHI,1204-1206, North Lavergne Avenue, Beat 2523, Austin, Chicago, Cook County, Illinois, 60651, United States,41.902513,Lavergne Ave & Division St,motivate_CHI_1575949498093662914,motivate_CHI_1575949498093662914,1575949498093662914,1575949498093662914
9,9,false,-87.7478312,false,false,lightweight,CITY_PILOT_RACK,,CHI,Hearst Elementary School, West 46th Street, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States,41.80934,Lavergne Ave & 46th St,motivate_CHI_1593766334653391756,motivate_CHI_1593766334653391756,1593766334653391756,1593766334653391756
1,1,false,-87.768156,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Chicago & Waller EB, West Chicago Avenue, Austin, Chicago, Cook County, Illinois, 60651, United States,41.894681,Public Rack - Waller Ave & Chicago Ave,motivate_CHI_1674190647568903276,motivate_CHI_1674190647568903276,1674190647568903276,1674190647568903276
1,1,false,-87.787415,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Islamic Community Center of Illinois (ICCI), 6435, West Belmont Avenue, Dunning, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States,41.938201,Public Rack - Nagle Ave & Belmont Ave,motivate_CHI_1674190527309818770,motivate_CHI_1674190527309818770,1674190527309818770,1674190527309818770
1,1,false,-87.535276,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,10715, South Ewing Avenue, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,41.700378,Public Rack - Ewing Ave & 107th St,motivate_CHI_1695776976641823202,motivate_CHI_1695776976641823202,1695776976641823202,1695776976641823202
1,1,false,-87.663499,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,7301-7315, South Ashland Avenue, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60620, United States,41.760817,Public Rack - Ashland Ave & 73rd St,motivate_CHI_1674190166532565278,motivate_CHI_1674190166532565278,1674190166532565278,1674190166532565278
9,9,false,-87.688234,false,false,lightweight,CITY_PILOT_RACK,,CHI,Western & Grace, West Grace Street, North Center, Chicago, Lake View Township, Cook County, Illinois, 60618, United States,41.95039,Western Ave & Grace St,motivate_CHI_1594046413873042132,motivate_CHI_1594046413873042132,1594046413873042132,1594046413873042132
1,1,false,-87.798395,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,3805, North New England Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States,41.949269,Public Rack - New England Ave & Grace St,motivate_CHI_1674190527309818776,motivate_CHI_1674190527309818776,1674190527309818776,1674190527309818776
1,1,false,-87.699865,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,7204-7210, North California Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States,42.012177,Public Rack - California Ave & Touhy Ave - NW,motivate_CHI_1673852326282066544,motivate_CHI_1673852326282066544,1673852326282066544,1673852326282066544
1,1,false,-87.726087,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,3265-3275, North Milwaukee Avenue, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States,41.940648,Public Rack - Milwaukee Ave & School St,motivate_CHI_1674190505834982260,motivate_CHI_1674190505834982260,1674190505834982260,1674190505834982260
1,1,false,-87.79944,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,6936, West Diversey Avenue, Beat 2512, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States,41.93098,Public Rack - Newland Ave & Diversey Ave,motivate_CHI_1674190535899753380,motivate_CHI_1674190535899753380,1674190535899753380,1674190535899753380
9,9,false,-87.69396,false,false,lightweight,CITY_PILOT_RACK,,CHI,15, North Washtenaw Avenue, East Garfield Park, Chicago, Cook County, Illinois, 60612, United States,41.881286,Washtenaw Ave & Madison St,motivate_CHI_1594046383808271020,motivate_CHI_1594046383808271020,1594046383808271020,1594046383808271020
1,1,false,-87.619933,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,49, East 125th Place, West Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60827, United States,41.666395,Public Rack - Michigan Ave & 125th Pl,motivate_CHI_1677249888253647022,motivate_CHI_1677249888253647022,1677249888253647022,1677249888253647022
1,1,false,-87.733661,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,4313-4319, West Washington Boulevard, Central Park, West Garfield Park, Chicago, Cook County, Illinois, 60644, United States,41.881838,Public Rack - Kildare Ave & Washignton Blvd,motivate_CHI_1674190411345701582,motivate_CHI_1674190411345701582,1674190411345701582,1674190411345701582
9,9,false,-87.7212202,false,false,lightweight,CITY_PILOT_RACK,,CHI,4655-4659, South Springfield Avenue, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States,41.8080713,Springfield Ave & 47th St,motivate_CHI_1594041781399920506,motivate_CHI_1594041781399920506,1594041781399920506,1594041781399920506
2,2,false,-87.72413,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Wendy's, 4100, South Pulaski Road, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States,41.81791,Public Rack - Pulaski Rd & 41st,motivate_CHI_1674190578849426420,motivate_CHI_1674190578849426420,1674190578849426420,1674190578849426420
1,1,false,-87.663551,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Wendy's, 8300, South Ashland Avenue, South Englewood, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States,41.742715,Public Rack - Ashland Ave & 83rd St,motivate_CHI_1695777002429618978,motivate_CHI_1695777002429618978,1695777002429618978,1695777002429618978
2,2,false,-87.671949,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,5650, South Wolcott Avenue, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States,41.791198,Public Rack - Wolcott Ave & 56th St,motivate_CHI_1677249862483843202,motivate_CHI_1677249862483843202,1677249862483843202,1677249862483843202
1,1,false,-87.725472,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,2815, South Komensky Avenue, South Lawndale, Chicago, Cook County, Illinois, 60623, United States,41.840249,Public Rack - Eli Whitney Public School,motivate_CHI_1674190286791649784,motivate_CHI_1674190286791649784,1674190286791649784,1674190286791649784
6,6,false,-87.7024412,false,false,lightweight,CITY_PILOT_RACK,,CHI,3114, West Pope John Paul II Drive, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States,41.8154913,Archer Ave & 43rd St,motivate_CHI_1582242319632586320,motivate_CHI_1582242319632586320,1582242319632586320,1582242319632586320
4,4,false,-87.7466394,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,4814, West Wrightwood Avenue, Belmont Park, Beat 2521, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States,41.927944,Public Rack - Cicero Ave & Wrightwood Ave,motivate_CHI_1674190256726878660,motivate_CHI_1674190256726878660,1674190256726878660,1674190256726878660
2,2,false,-87.5351111,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Lilly's Supermarket, 9863, South Ewing Avenue, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,41.7159614,Public Rack - Ewing Ave & 99th St,motivate_CHI_1674190303971518998,motivate_CHI_1674190303971518998,1674190303971518998,1674190303971518998
6,6,false,-87.722375,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Mozart Elementary School, North Avers Avenue, Pennock, Logan Square, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States,41.921325,Public Rack - Mozart Elementary School,motivate_CHI_1674190510129949570,motivate_CHI_1674190510129949570,1674190510129949570,1674190510129949570
2,2,false,-87.71085,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,L.U.C.H.A., 1152, North Christiana Avenue, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States,41.90254,Public Rack - Division St & Christiana Ave,motivate_CHI_1715846691563848024,motivate_CHI_1715846691563848024,1715846691563848024,1715846691563848024
1,1,false,-87.750008,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,2004-2008, North Laporte Avenue, Beat 2522, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States,41.917047,Public Rack - Laporte Ave & Armitage Ave,motivate_CHI_1695776944055742932,motivate_CHI_1695776944055742932,1695776944055742932,1695776944055742932
9,9,false,-87.7176965,false,false,lightweight,CITY_PILOT_RACK,,CHI,1540, South Lawndale Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States,41.8591606,Lawndale Ave & 16th St,motivate_CHI_1561012887305957948,motivate_CHI_1561012887305957948,1561012887305957948,1561012887305957948
1,1,false,-87.655064,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,1332, West 117th Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60643, United States,41.681128,Public Rack - Ada St & 117th St,motivate_CHI_1674190149352696064,motivate_CHI_1674190149352696064,1674190149352696064,1674190149352696064
1,1,false,-87.56319,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,10259, South Bensley Avenue, Trumbull Park Terrace, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,41.7084,Public Rack - Bensley Ave & 103rd St,motivate_CHI_1677249883958679722,motivate_CHI_1677249883958679722,1677249883958679722,1677249883958679722
2,2,false,-87.534238,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,10200, South Avenue J, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,41.709832,Public Rack - Avenue J & 102nd St,motivate_CHI_1674190175122499898,motivate_CHI_1674190175122499898,1674190175122499898,1674190175122499898
9,9,false,-87.703022,false,false,lightweight,CITY_PILOT_RACK,,CHI,1344, South Albany Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States,41.86314,Albany Ave & Douglas Blvd,motivate_CHI_1594046392398205628,motivate_CHI_1594046392398205628,1594046392398205628,1594046392398205628
9,9,false,-87.8071434,false,false,lightweight,CITY_PILOT_RACK,,CHI,4043, North Harlem Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States,41.9532568,Harlem & Irving Park,motivate_CHI_1571105059410550806,motivate_CHI_1571105059410550806,1571105059410550806,1571105059410550806
1,1,false,-87.654473,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,1215, West 119th Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60827-6427, United States,41.677326,Public Rack - Ada St & 119th St,motivate_CHI_1677249871073777812,motivate_CHI_1677249871073777812,1677249871073777812,1677249871073777812
2,2,false,-87.700036,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Willa Cather Elementary School, West Lake Street, East Garfield Park, Chicago, Cook County, Illinois, 60624, United States,41.882994,Public Rack - Sacramento Blvd & Washington Blvd,motivate_CHI_1674190608914197532,motivate_CHI_1674190608914197532,1674190608914197532,1674190608914197532
6,6,false,-87.688273,false,false,lightweight,CITY_PILOT_RACK,,CHI,2356, West Berteau Avenue, Cuyler, North Center, Chicago, Lake View Township, Cook County, Illinois, 60618, United States,41.95774,Western Ave & Berteau Ave,motivate_CHI_1594046426757944042,motivate_CHI_1594046426757944042,1594046426757944042,1594046426757944042
4,4,false,-87.728303,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,4299, West 65th Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States,41.774815,Public Rack - West Lawn Park,motivate_CHI_1674190656158837890,motivate_CHI_1674190656158837890,1674190656158837890,1674190656158837890
6,6,false,-87.6889201,false,false,lightweight,CITY_PILOT_RACK,,CHI,Gage Park High School, West 57th Street, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States,41.7903484,Rockwell St & 57th St,motivate_CHI_1582242276682913304,motivate_CHI_1582242276682913304,1582242276682913304,1582242276682913304
2,2,false,-87.590638,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,James Madison Elementary School, East 74th Street, Essex, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States,41.759876,Public Rack - James Madison School,motivate_CHI_1674190355511126652,motivate_CHI_1674190355511126652,1674190355511126652,1674190355511126652
9,9,false,-87.7337799,false,false,lightweight,CITY_PILOT_RACK,,CHI,2926, North Kenosha Avenue, Beat 2523, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States,41.9344421,Kenosha & Wellington,motivate_CHI_1563698705501259786,motivate_CHI_1563698705501259786,1563698705501259786,1563698705501259786
2,2,false,-87.543539,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,13239, South Buffalo Avenue, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60633, United States,41.65428,Public Rack - Buffalo Ave & 133rd St,motivate_CHI_1674190205187271016,motivate_CHI_1674190205187271016,1674190205187271016,1674190205187271016
1,1,false,-87.679637,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,2237, West 79th Place, Ashburn, Chicago, Lake Township, Cook County, Illinois, 60620, United States,41.749095,Public Rack - Oakley & 79th Pl,motivate_CHI_1674190540194720684,motivate_CHI_1674190540194720684,1674190540194720684,1674190540194720684
9,9,false,-87.7157109,false,false,lightweight,CITY_PILOT_RACK,,CHI,3611, West Douglas Boulevard, North Lawndale, Chicago, Cook County, Illinois, 60623, United States,41.862355,Central Park Ave & Douglas Blvd,motivate_CHI_1561012870126088744,motivate_CHI_1561012870126088744,1561012870126088744,1561012870126088744
1,1,false,-87.658769,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,8256-8258, South Loomis Boulevard, South Englewood, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States,41.743271,Public Rack - Loomis Blvd & 83rd St,motivate_CHI_1674190454295374622,motivate_CHI_1674190454295374622,1674190454295374622,1674190454295374622
2,2,false,-87.746414,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,2447-2453, North Cicero Avenue, Beat 2521, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States,41.925734,Public Rack - Cicero Ave & Altgeld St,motivate_CHI_1674190243841976756,motivate_CHI_1674190243841976756,1674190243841976756,1674190243841976756
2,2,false,-87.66391,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Burger King, 1606, West 76th Street, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States,41.75596,Public Rack - Ashland Ave & 76th St,motivate_CHI_1674190166532565282,motivate_CHI_1674190166532565282,1674190166532565282,1674190166532565282
9,9,false,-87.748223,false,false,lightweight,CITY_PILOT_RACK,,CHI,817, North Lamon Avenue, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States,41.8952,Lamon Ave & Chicago Ave,motivate_CHI_1575949493798695614,motivate_CHI_1575949493798695614,1575949493798695614,1575949493798695614
1,1,false,-87.800825,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Mont Clare, North Sayre Avenue, Beat 2512, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States,41.921425,Public Rack - N Sayre Ave & W Belden Ave,motivate_CHI_1674190523014851472,motivate_CHI_1674190523014851472,1674190523014851472,1674190523014851472
1,1,false,-87.669404,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,1834-1838, West 87th Street, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60643, United States,41.736093,Public Rack - Honore St & 87th St,motivate_CHI_1674190342626224744,motivate_CHI_1674190342626224744,1674190342626224744,1674190342626224744
1,1,false,-87.6834204,false,false,lightweight,CITY_PILOT_RACK,,CHI,2387, West 62nd Street, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States,41.780985,Western Ave & 62nd St,motivate_CHI_1582242323927553626,motivate_CHI_1582242323927553626,1582242323927553626,1582242323927553626
1,1,false,-87.7662058,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Family Dollar, 2845, North Central Avenue, Beat 2514, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States,41.9326579,Public Rack - Central Ave & George St,motivate_CHI_1674190226662107536,motivate_CHI_1674190226662107536,1674190226662107536,1674190226662107536
9,9,false,-87.724189,false,false,lightweight,CITY_PILOT_RACK,,CHI,4012-4020, West 55th Street, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States,41.793279,Komensky Ave & 55th St,motivate_CHI_1594041777104953202,motivate_CHI_1594041777104953202,1594041777104953202,1594041777104953202
1,1,false,-87.549645,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,The Salud Center, 3039, East 91st Street, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,41.729964,Public Rack - Houston Ave & 91st St,motivate_CHI_1674190346921192048,motivate_CHI_1674190346921192048,1674190346921192048,1674190346921192048
1,1,false,-87.720797,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Midwest Athletic Club, West Madison Street, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States,41.880833,Public Rack - Hamlin Ave & Madison St,motivate_CHI_1695780087377656308,motivate_CHI_1695780087377656308,1695780087377656308,1695780087377656308
6,3,6,false,-87.649931,false,false,lightweight,3,CITY_PILOT_RACK,,CHI,901, West Washington Boulevard, Near West Side, Chicago, Cook County, Illinois, 60644, United States of America,41.883043,W Washington Blvd & N Peoria St,motivate_CHI_1436495109493626544,motivate_CHI_1436495109493626544,1436495109493626544,1436495109493626544
1,1,false,-87.536634,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,10532, South Avenue L, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,41.703542,Public Rack - Ave L & 105th St,motivate_CHI_1695776978415481326,motivate_CHI_1695776978415481326,1695776978415481326,1695776978415481326
