eightd_has_key_dispenser,eightd_station_services,lat,short_name,has_kiosk,capacity,lon,electric_bike_surcharge_waiver,station_type,name,externalId,stationId,legacyId
false,,41.840249,CHI,false,1,-87.725472,false,1,lightweight,Public Rack - Eli Whitney Public School,CITY_PUBLIC_RACK,2815, South Komensky Avenue, South Lawndale, Chicago, Cook County, Illinois, 60623, United States,motivate_CHI_1674190286791649784,motivate_CHI_1674190286791649784,1674190286791649784,1674190286791649784
false,,41.8154913,CHI,false,6,-87.7024412,false,6,lightweight,Archer Ave & 43rd St,CITY_PILOT_RACK,3114, West Pope John Paul II Drive, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States,motivate_CHI_1582242319632586320,motivate_CHI_1582242319632586320,1582242319632586320,1582242319632586320
false,,41.927944,CHI,false,4,-87.7466394,false,4,lightweight,Public Rack - Cicero Ave & Wrightwood Ave,CITY_PUBLIC_RACK,4814, West Wrightwood Avenue, Belmont Park, Beat 2521, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States,motivate_CHI_1674190256726878660,motivate_CHI_1674190256726878660,1674190256726878660,1674190256726878660
false,,41.7159614,CHI,false,2,-87.5351111,false,2,lightweight,Public Rack - Ewing Ave & 99th St,CITY_PUBLIC_RACK,Lilly's Supermarket, 9863, South Ewing Avenue, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,motivate_CHI_1674190303971518998,motivate_CHI_1674190303971518998,1674190303971518998,1674190303971518998
false,,41.921325,CHI,false,6,-87.722375,false,6,lightweight,Public Rack - Mozart Elementary School,CITY_PUBLIC_RACK,Mozart Elementary School, North Avers Avenue, Pennock, Logan Square, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States,motivate_CHI_1674190510129949570,motivate_CHI_1674190510129949570,1674190510129949570,1674190510129949570
false,,41.90254,CHI,false,2,-87.71085,false,2,lightweight,Public Rack - Division St & Christiana Ave,CITY_PUBLIC_RACK,L.U.C.H.A., 1152, North Christiana Avenue, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States,motivate_CHI_1715846691563848024,motivate_CHI_1715846691563848024,1715846691563848024,1715846691563848024
false,,41.917047,CHI,false,1,-87.750008,false,1,lightweight,Public Rack - Laporte Ave & Armitage Ave,CITY_PUBLIC_RACK,2004-2008, North Laporte Avenue, Beat 2522, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States,motivate_CHI_1695776944055742932,motivate_CHI_1695776944055742932,1695776944055742932,1695776944055742932
false,,41.8591606,CHI,false,9,-87.7176965,false,9,lightweight,Lawndale Ave & 16th St,CITY_PILOT_RACK,1540, South Lawndale Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States,motivate_CHI_1561012887305957948,motivate_CHI_1561012887305957948,1561012887305957948,1561012887305957948
false,,41.681128,CHI,false,1,-87.655064,false,1,lightweight,Public Rack - Ada St & 117th St,CITY_PUBLIC_RACK,1332, West 117th Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60643, United States,motivate_CHI_1674190149352696064,motivate_CHI_1674190149352696064,1674190149352696064,1674190149352696064
false,,41.7084,CHI,false,1,-87.56319,false,1,lightweight,Public Rack - Bensley Ave & 103rd St,CITY_PUBLIC_RACK,10259, South Bensley Avenue, Trumbull Park Terrace, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,motivate_CHI_1677249883958679722,motivate_CHI_1677249883958679722,1677249883958679722,1677249883958679722
false,,41.709832,CHI,false,2,-87.534238,false,2,lightweight,Public Rack - Avenue J & 102nd St,CITY_PUBLIC_RACK,10200, South Avenue J, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,motivate_CHI_1674190175122499898,motivate_CHI_1674190175122499898,1674190175122499898,1674190175122499898
false,,41.86314,CHI,false,9,-87.703022,false,9,lightweight,Albany Ave & Douglas Blvd,CITY_PILOT_RACK,1344, South Albany Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States,motivate_CHI_1594046392398205628,motivate_CHI_1594046392398205628,1594046392398205628,1594046392398205628
false,,41.9532568,CHI,false,9,-87.8071434,false,9,lightweight,Harlem & Irving Park,CITY_PILOT_RACK,4043, North Harlem Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States,motivate_CHI_1571105059410550806,motivate_CHI_1571105059410550806,1571105059410550806,1571105059410550806
false,,41.677326,CHI,false,1,-87.654473,false,1,lightweight,Public Rack - Ada St & 119th St,CITY_PUBLIC_RACK,1215, West 119th Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60827-6427, United States,motivate_CHI_1677249871073777812,motivate_CHI_1677249871073777812,1677249871073777812,1677249871073777812
false,,41.882994,CHI,false,2,-87.700036,false,2,lightweight,Public Rack - Sacramento Blvd & Washington Blvd,CITY_PUBLIC_RACK,Willa Cather Elementary School, West Lake Street, East Garfield Park, Chicago, Cook County, Illinois, 60624, United States,motivate_CHI_1674190608914197532,motivate_CHI_1674190608914197532,1674190608914197532,1674190608914197532
false,,41.95774,CHI,false,6,-87.688273,false,6,lightweight,Western Ave & Berteau Ave,CITY_PILOT_RACK,2356, West Berteau Avenue, Cuyler, North Center, Chicago, Lake View Township, Cook County, Illinois, 60618, United States,motivate_CHI_1594046426757944042,motivate_CHI_1594046426757944042,1594046426757944042,1594046426757944042
false,,41.774815,CHI,false,4,-87.728303,false,4,lightweight,Public Rack - West Lawn Park,CITY_PUBLIC_RACK,4299, West 65th Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States,motivate_CHI_1674190656158837890,motivate_CHI_1674190656158837890,1674190656158837890,1674190656158837890
false,,41.7903484,CHI,false,6,-87.6889201,false,6,lightweight,Rockwell St & 57th St,CITY_PILOT_RACK,Gage Park High School, West 57th Street, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States,motivate_CHI_1582242276682913304,motivate_CHI_1582242276682913304,1582242276682913304,1582242276682913304
false,,41.759876,CHI,false,2,-87.590638,false,2,lightweight,Public Rack - James Madison School,CITY_PUBLIC_RACK,James Madison Elementary School, East 74th Street, Essex, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States,motivate_CHI_1674190355511126652,motivate_CHI_1674190355511126652,1674190355511126652,1674190355511126652
false,,41.9344421,CHI,false,9,-87.7337799,false,9,lightweight,Kenosha & Wellington,CITY_PILOT_RACK,2926, North Kenosha Avenue, Beat 2523, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States,motivate_CHI_1563698705501259786,motivate_CHI_1563698705501259786,1563698705501259786,1563698705501259786
false,,41.65428,CHI,false,2,-87.543539,false,2,lightweight,Public Rack - Buffalo Ave & 133rd St,CITY_PUBLIC_RACK,13239, South Buffalo Avenue, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60633, United States,motivate_CHI_1674190205187271016,motivate_CHI_1674190205187271016,1674190205187271016,1674190205187271016
false,,41.749095,CHI,false,1,-87.679637,false,1,lightweight,Public Rack - Oakley & 79th Pl,CITY_PUBLIC_RACK,2237, West 79th Place, Ashburn, Chicago, Lake Township, Cook County, Illinois, 60620, United States,motivate_CHI_1674190540194720684,motivate_CHI_1674190540194720684,1674190540194720684,1674190540194720684
false,,41.862355,CHI,false,9,-87.7157109,false,9,lightweight,Central Park Ave & Douglas Blvd,CITY_PILOT_RACK,3611, West Douglas Boulevard, North Lawndale, Chicago, Cook County, Illinois, 60623, United States,motivate_CHI_1561012870126088744,motivate_CHI_1561012870126088744,1561012870126088744,1561012870126088744
false,,41.743271,CHI,false,1,-87.658769,false,1,lightweight,Public Rack - Loomis Blvd & 83rd St,CITY_PUBLIC_RACK,8256-8258, South Loomis Boulevard, South Englewood, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States,motivate_CHI_1674190454295374622,motivate_CHI_1674190454295374622,1674190454295374622,1674190454295374622
false,,41.925734,CHI,false,2,-87.746414,false,2,lightweight,Public Rack - Cicero Ave & Altgeld St,CITY_PUBLIC_RACK,2447-2453, North Cicero Avenue, Beat 2521, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States,motivate_CHI_1674190243841976756,motivate_CHI_1674190243841976756,1674190243841976756,1674190243841976756
false,,41.75596,CHI,false,2,-87.66391,false,2,lightweight,Public Rack - Ashland Ave & 76th St,CITY_PUBLIC_RACK,Burger King, 1606, West 76th Street, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States,motivate_CHI_1674190166532565282,motivate_CHI_1674190166532565282,1674190166532565282,1674190166532565282
false,,41.8952,CHI,false,9,-87.748223,false,9,lightweight,Lamon Ave & Chicago Ave,CITY_PILOT_RACK,817, North Lamon Avenue, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States,motivate_CHI_1575949493798695614,motivate_CHI_1575949493798695614,1575949493798695614,1575949493798695614
false,,41.921425,CHI,false,1,-87.800825,false,1,lightweight,Public Rack - N Sayre Ave & W Belden Ave,CITY_PUBLIC_RACK,Mont Clare, North Sayre Avenue, Beat 2512, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States,motivate_CHI_1674190523014851472,motivate_CHI_1674190523014851472,1674190523014851472,1674190523014851472
false,,41.736093,CHI,false,1,-87.669404,false,1,lightweight,Public Rack - Honore St & 87th St,CITY_PUBLIC_RACK,1834-1838, West 87th Street, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60643, United States,motivate_CHI_1674190342626224744,motivate_CHI_1674190342626224744,1674190342626224744,1674190342626224744
false,,41.780985,CHI,false,1,-87.6834204,false,1,lightweight,Western Ave & 62nd St,CITY_PILOT_RACK,2387, West 62nd Street, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States,motivate_CHI_1582242323927553626,motivate_CHI_1582242323927553626,1582242323927553626,1582242323927553626
false,,41.9326579,CHI,false,1,-87.7662058,false,1,lightweight,Public Rack - Central Ave & George St,CITY_PUBLIC_RACK,Family Dollar, 2845, North Central Avenue, Beat 2514, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States,motivate_CHI_1674190226662107536,motivate_CHI_1674190226662107536,1674190226662107536,1674190226662107536
false,,41.793279,CHI,false,9,-87.724189,false,9,lightweight,Komensky Ave & 55th St,CITY_PILOT_RACK,4012-4020, West 55th Street, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States,motivate_CHI_1594041777104953202,motivate_CHI_1594041777104953202,1594041777104953202,1594041777104953202
false,,41.729964,CHI,false,1,-87.549645,false,1,lightweight,Public Rack - Houston Ave & 91st St,CITY_PUBLIC_RACK,The Salud Center, 3039, East 91st Street, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,motivate_CHI_1674190346921192048,motivate_CHI_1674190346921192048,1674190346921192048,1674190346921192048
false,,41.880833,CHI,false,1,-87.720797,false,1,lightweight,Public Rack - Hamlin Ave & Madison St,CITY_PUBLIC_RACK,Midwest Athletic Club, West Madison Street, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States,motivate_CHI_1695780087377656308,motivate_CHI_1695780087377656308,1695780087377656308,1695780087377656308
false,,41.883043,3,CHI,false,6,-87.649931,false,3,6,lightweight,W Washington Blvd & N Peoria St,CITY_PILOT_RACK,901, West Washington Boulevard, Near West Side, Chicago, Cook County, Illinois, 60644, United States of America,motivate_CHI_1436495109493626544,motivate_CHI_1436495109493626544,1436495109493626544,1436495109493626544
false,,41.703542,CHI,false,1,-87.536634,false,1,lightweight,Public Rack - Ave L & 105th St,CITY_PUBLIC_RACK,10532, South Avenue L, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,motivate_CHI_1695776978415481326,motivate_CHI_1695776978415481326,1695776978415481326,1695776978415481326
false,,41.7787155,CHI,false,1,-87.7140552,false,1,lightweight,Public Rack - Lawndale Ave & 63rd St,CITY_PUBLIC_RACK,3627-3629, West 63rd Street, Chicago Lawn, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States,motivate_CHI_1683527950760754174,motivate_CHI_1683527950760754174,1683527950760754174,1683527950760754174
false,,41.841655,CHI,false,3,-87.734366,false,3,lightweight,Public Rack - Zapata Academy,CITY_PUBLIC_RACK,Emiliano Zapata Academy, South Kostner Avenue, South Lawndale, Chicago, Cook County, Illinois, 60623, United States,motivate_CHI_1674190694813543600,motivate_CHI_1674190694813543600,1674190694813543600,1674190694813543600
false,,41.753637,CHI,false,1,-87.643918,false,1,lightweight,Public Rack - Halsted St & 77th St,CITY_PUBLIC_RACK,Auburn-Gresham VA Outpatient Clinic, 7731, South Halsted Street, New Auburn, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States,motivate_CHI_1674190316856420916,motivate_CHI_1674190316856420916,1674190316856420916,1674190316856420916
false,,41.8560219,CHI,false,4,-87.7298436,false,4,lightweight,Public Rack - Roswell B. Mason Elementary School,CITY_PUBLIC_RACK,Mason Elementary School, West 19th Street, North Lawndale, Chicago, Cook County, Illinois, 60623, United States,motivate_CHI_1674190600324262928,motivate_CHI_1674190600324262928,1674190600324262928,1674190600324262928
false,,41.779334,CHI,false,1,-87.683768,false,1,lightweight,Public Rack - 63rd & Western Ave N,CITY_PUBLIC_RACK,6244-6258, South Western Avenue, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60643, United States,motivate_CHI_1674190140762761460,motivate_CHI_1674190140762761460,1674190140762761460,1674190140762761460
false,,41.820147,CHI,false,1,-87.64568,false,1,lightweight,Public Rack - Halsted St & 41st St,CITY_PUBLIC_RACK,Stockyards Post Office, 4101, South Halsted Street, Stockyards Industrial Corridor, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States,motivate_CHI_1677249866778810502,motivate_CHI_1677249866778810502,1677249866778810502,1677249866778810502
false,,41.691691,CHI,false,1,-87.670161,false,1,lightweight,Public Rack - Homewood Ave & Monterey Ave,CITY_PUBLIC_RACK,Monterey & Homewood, West Monterey Avenue, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60643, United States,motivate_CHI_1677249841009006694,motivate_CHI_1677249841009006694,1677249841009006694,1677249841009006694
false,,41.765537,CHI,false,2,-87.617305,false,2,lightweight,Public Rack - Calumet Ave & 71st St,CITY_PUBLIC_RACK,Saint Columbanus Rectory, 331, East 71st Street, Park Manor, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States,motivate_CHI_1674190222367140226,motivate_CHI_1674190222367140226,1674190222367140226,1674190222367140226
false,,41.738246,0,CHI,false,6,-87.531067,false,6,6,lightweight,Steelworkers Park,CITY_PILOT_RACK,Tribute to the Past, East 87th Street, South Chicago, Chicago, Cook County, Illinois, 60617, United States of America,motivate_CHI_1448642188027369090,motivate_CHI_1448642188027369090,1448642188027369090,1448642188027369090
false,,41.705588,CHI,false,10,-87.602938,false,10,lightweight,Maryland Ave & 104th St,CITY_PILOT_RACK,Pullman Wheel Works, 833-901, East 104th Street, Chicago, Cook County, Illinois, 60628, United States of America,motivate_CHI_1448642183732401788,motivate_CHI_1448642183732401788,1448642183732401788,1448642183732401788
false,,41.706657,CHI,false,2,-87.647476,false,2,lightweight,Public Rack - Morgan St & 103rd St,CITY_PUBLIC_RACK,10309, South Sangamon Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60643, United States,motivate_CHI_1674190510129949562,motivate_CHI_1674190510129949562,1674190510129949562,1674190510129949562
false,,41.751058,CHI,false,1,-87.611439,false,1,lightweight,Public Rack - Rhodes Ave & 79th St,CITY_PUBLIC_RACK,523, East 79th Street, Avalon Highlands, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States,motivate_CHI_1674190596029295624,motivate_CHI_1674190596029295624,1674190596029295624,1674190596029295624
false,,41.975921,CHI,false,1,-87.710415,false,1,lightweight,Public Rack - Spaulding Ave & Foster Ave,CITY_PUBLIC_RACK,3244, West Foster Avenue, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States,motivate_CHI_1677249772289529870,motivate_CHI_1677249772289529870,1677249772289529870,1677249772289529870
false,,41.788263,CHI,false,2,-87.703576,false,2,lightweight,Public Rack - Kedzie Ave & 58th St,CITY_PUBLIC_RACK,Kedzie & 58th Street, South Kedzie Avenue, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States,motivate_CHI_1674190372690995872,motivate_CHI_1674190372690995872,1674190372690995872,1674190372690995872
false,,41.817372,CHI,false,1,-87.599576,false,1,lightweight,Public Rack - Greenwood Ave & Lake Park Ave,CITY_PUBLIC_RACK,4230, South Greenwood Avenue, Oakland, Kenwood, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States,motivate_CHI_1674190308266486308,motivate_CHI_1674190308266486308,1674190308266486308,1674190308266486308
false,,41.703952,CHI,false,2,-87.681953,false,2,lightweight,Public Rack - Western Ave & 104th St - West,CITY_PUBLIC_RACK,10418, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States,motivate_CHI_1674190660453805192,motivate_CHI_1674190660453805192,1674190660453805192,1674190660453805192
false,,41.909866,CHI,false,1,-87.73399,false,1,lightweight,Public Rack - Kildare Ave & North Ave,CITY_PUBLIC_RACK,4300, West North Avenue, Beat 2534, Humboldt Park, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States,motivate_CHI_1715846695858815334,motivate_CHI_1715846695858815334,1715846695858815334,1715846695858815334
false,,41.759735,CHI,false,2,-87.663736,false,2,lightweight,Public Rack - Ashland Ave & 74th St,CITY_PUBLIC_RACK,South Ashland Avenue, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60620, United States,motivate_CHI_1715846718385914742,motivate_CHI_1715846718385914742,1715846718385914742,1715846718385914742
false,,41.9867636,CHI,false,9,-87.6898796,false,9,lightweight,Western Ave & Ardmore Ave,CITY_PILOT_RACK,5754, North Western Avenue, West Ridge, Chicago, Jefferson Township, Cook County, Illinois, 60645, United States,motivate_CHI_1594046465420805300,motivate_CHI_1594046465420805300,1594046465420805300,1594046465420805300
false,,41.758739,CHI,false,1,-87.605769,false,1,lightweight,Public Rack - Cottage Grove Ave & 75th St,CITY_PUBLIC_RACK,746-748, East 75th Street, Italian Bowery, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States,motivate_CHI_1674190269611780566,motivate_CHI_1674190269611780566,1674190269611780566,1674190269611780566
false,,41.902393,CHI,false,9,-87.733598,false,9,lightweight,Public Rack - Kildare Ave & Division St,CITY_PILOT_RACK,4255-4259, West Division Street, Beat 2534, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States,motivate_CHI_1575949493798695616,motivate_CHI_1575949493798695616,1575949493798695616,1575949493798695616
false,,41.701217,CHI,false,3,-87.649345,false,3,lightweight,S Aberdeen St & W 106th St,CITY_PILOT_RACK,Mount Vernon Elementary School, South Aberdeen Street, Washington Heights, Chicago, Cook County, Illinois, 60643, United States of America,motivate_CHI_1448642162257565290,motivate_CHI_1448642162257565290,1448642162257565290,1448642162257565290
false,,41.735828,CHI,false,1,-87.606981,false,1,lightweight,Public Rack - Langley Ave & 87th St,CITY_PUBLIC_RACK,704, East 87th Place, Dauphin Park, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States,motivate_CHI_1695776989544717076,motivate_CHI_1695776989544717076,1695776989544717076,1695776989544717076
false,,41.782378,CHI,false,4,-87.671719,false,4,lightweight,Public Rack - Wolcott Ave & 61st St,CITY_PUBLIC_RACK,6130, South Wolcott Avenue, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States,motivate_CHI_1677249862483843200,motivate_CHI_1677249862483843200,1677249862483843200,1677249862483843200
false,,41.65759,CHI,false,2,-87.610713,false,2,lightweight,Public Rack - Eberhart Ave & 131st St,CITY_PUBLIC_RACK,Eberhart & 131st St, South Eberhart Avenue, Altgeld Gardens, Riverdale, Chicago, Hyde Park Township, Cook County, Illinois, 60827, United States,motivate_CHI_1674190282496682478,motivate_CHI_1674190282496682478,1674190282496682478,1674190282496682478
false,,41.990234,CHI,false,1,-87.715634,false,1,lightweight,Public Rack - Peterson Ave & Bernard Ave,CITY_PUBLIC_RACK,3431-3447, West Peterson Avenue, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States,motivate_CHI_1695780078787721704,motivate_CHI_1695780078787721704,1695780078787721704,1695780078787721704
false,,41.80994,CHI,false,1,-87.661522,false,1,lightweight,Public Rack - Bishop St & 46th St,CITY_PUBLIC_RACK,Fresenius Kidney Care, 4616, South Bishop Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States,motivate_CHI_1674190200892303712,motivate_CHI_1674190200892303712,1674190200892303712,1674190200892303712
false,,41.9166701,CHI,false,9,-87.7494873,false,9,lightweight,Lamon Ave & Armitage Ave,CITY_PILOT_RACK,4901-4915, West Armitage Avenue, Whiskey Point, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States,motivate_CHI_1563698692616359930,motivate_CHI_1563698692616359930,1563698692616359930,1563698692616359930
false,,41.8586742,CHI,false,4,-87.7223835,false,4,lightweight,Public Rack - Penn Elementary School / KIPP Ascend Middle School,CITY_PUBLIC_RACK,1616, South Avers Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States,motivate_CHI_1674190557374589902,motivate_CHI_1674190557374589902,1674190557374589902,1674190557374589902
false,,41.834108,4,CHI,false,9,-87.67559,false,5,9,lightweight,Damen Ave & 33rd St,CITY_PILOT_RACK,Damen & 33rd Street, West 33rd Street, Ducktown, McKinley Park, Chicago, Cook County, Illinois, 60608, United States,motivate_CHI_1594046362333434512,motivate_CHI_1594046362333434512,1594046362333434512,1594046362333434512
false,,41.801354,CHI,false,2,-87.662076,false,2,lightweight,Public Rack - Laflin St & 51st St,CITY_PUBLIC_RACK,51st Street & Laflin, West 51st Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States,motivate_CHI_1677249871073777806,motivate_CHI_1677249871073777806,1677249871073777806,1677249871073777806
false,,41.9476665,CHI,false,9,-87.829258,false,9,lightweight,Panama Ave & Grace St,CITY_PILOT_RACK,Canty Elementary School, North Panama Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States,motivate_CHI_1571105042230683640,motivate_CHI_1571105042230683640,1571105042230683640,1571105042230683640
false,,41.9448846,CHI,false,9,-87.82423,false,9,lightweight,Orange & Addison,CITY_PILOT_RACK,3551, North Orange Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States,motivate_CHI_1571105055115583502,motivate_CHI_1571105055115583502,1571105055115583502,1571105055115583502
false,,41.944068,CHI,false,1,-87.827302,false,1,lightweight,Public Rack - Hiawatha Park,CITY_PUBLIC_RACK,Hiawatha Park Fieldhouse, 8029, West Forest Preserve Drive, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States,motivate_CHI_1674190338331257442,motivate_CHI_1674190338331257442,1674190338331257442,1674190338331257442
false,,41.922278,CHI,false,9,-87.8020357,false,9,lightweight,Nordica & Medill,CITY_PILOT_RACK,Mont Clare, West Medill Avenue, Beat 2512, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States,motivate_CHI_1575949532952438778,motivate_CHI_1575949532952438778,1575949532952438778,1575949532952438778
false,,41.76766,CHI,false,2,-87.66781,false,2,lightweight,Public Rack - The Montessori School of Englewood,CITY_PUBLIC_RACK,6936, South Hermitage Avenue, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States,motivate_CHI_1674190634684001356,motivate_CHI_1674190634684001356,1674190634684001356,1674190634684001356
false,,41.691411,CHI,false,1,-87.70229,false,1,lightweight,Public Rack - Sawyer Ave & 111th St,CITY_PUBLIC_RACK,3235-3237, West 111th Street, Mount Greenwood, Chicago, Lake Township, Cook County, Illinois, 60655, United States,motivate_CHI_1674190608914197536,motivate_CHI_1674190608914197536,1674190608914197536,1674190608914197536
false,,41.74476,CHI,false,1,-87.558624,false,1,lightweight,Public Rack - Marquette Ave & 83rd St,CITY_PUBLIC_RACK,2700-2702, East 83rd Street, Cheltenham, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,motivate_CHI_1677249836714039384,motivate_CHI_1677249836714039384,1677249836714039384,1677249836714039384
false,,41.979461,CHI,false,9,-87.693013,false,9,lightweight,Lincoln Ave & Balmoral Ave,CITY_PILOT_RACK,5356-5360, North Lincoln Avenue, Bowmanville, Lincoln Square, Chicago, Jefferson Township, Cook County, Illinois, 60645, United States,motivate_CHI_1594046435347878644,motivate_CHI_1594046435347878644,1594046435347878644,1594046435347878644
false,,41.91702,CHI,false,2,-87.727096,false,2,lightweight,Public Rack - Pulaski Rd & Armitage Ave,CITY_PUBLIC_RACK,4007-4015, West Armitage Avenue, Beat 2535, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60651, United States,motivate_CHI_1674190587439361020,motivate_CHI_1674190587439361020,1674190587439361020,1674190587439361020
false,,41.805218,CHI,false,3,-87.609076,false,3,lightweight,Public Rack - Langley Ave & 49th St,CITY_PUBLIC_RACK,Mary Jane Richardson Apartments, 4910-4930, South Langley Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States,motivate_CHI_1695777019609488196,motivate_CHI_1695777019609488196,1695777019609488196,1695777019609488196
false,,41.9225804,CHI,false,1,-87.7849799,false,1,lightweight,Public Rack - N Narragansett Ave & Grand Ave,CITY_PUBLIC_RACK,6352-6358, West Grand Avenue, Beat 2512, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60651, United States,motivate_CHI_1674190523014851470,motivate_CHI_1674190523014851470,1674190523014851470,1674190523014851470
false,,41.944983,CHI,false,3,-87.815865,false,3,lightweight,Public Rack - Oleander Ave & Addison St,CITY_PUBLIC_RACK,3548-3552, North Oleander Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States,motivate_CHI_1674190544489687990,motivate_CHI_1674190544489687990,1674190544489687990,1674190544489687990
false,,41.81359,CHI,false,2,-87.70478,false,2,lightweight,Public Rack - Kedzie Ave & Archer Ave,CITY_PUBLIC_RACK,Walgreens, 4385, South Archer Avenue, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States,motivate_CHI_1674190381280930478,motivate_CHI_1674190381280930478,1674190381280930478,1674190381280930478
false,,41.706868,CHI,false,1,-87.637208,false,1,lightweight,Public Rack - Parnell Ave & 103rd St,CITY_PUBLIC_RACK,537-539, West 103rd Street, Roseland, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60655, United States,motivate_CHI_1674190553079622596,motivate_CHI_1674190553079622596,1674190553079622596,1674190553079622596
false,,41.684942,CHI,false,1,-87.65266,false,1,lightweight,Public Rack - Elizabeth St & 115th St,CITY_PUBLIC_RACK,1220, West 115th Street, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60643, United States,motivate_CHI_1677249802354300976,motivate_CHI_1677249802354300976,1677249802354300976,1677249802354300976
false,,41.797439,CHI,false,2,-87.668504,false,2,lightweight,Public Rack - Robert Fulton Elementary School,CITY_PUBLIC_RACK,5300-5314, South Hermitage Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States,motivate_CHI_1674190596029295628,motivate_CHI_1674190596029295628,1674190596029295628,1674190596029295628
false,,41.90995395,CHI,false,2,-87.73271446,false,2,lightweight,Public Rack - Tripp Ave & North Ave,CITY_PUBLIC_RACK,4230-4242, West North Avenue, Beat 2534, Humboldt Park, Chicago, Jefferson Township, Cook County, Illinois, 60302, United States,motivate_CHI_1715846696911078242,motivate_CHI_1715846696911078242,1715846696911078242,1715846696911078242
